"","date","normTitleCategory","clicks.sum"
"19972",2017-10-11,"insurance",6559
"19973",2017-10-11,"legal",9273
"19974",2017-10-11,"management",80124
"19975",2017-10-11,"manufacturing",27897
"19976",2017-10-11,"marketing",18812
"19977",2017-10-11,"math",5374
"19978",2017-10-11,"meddental",3928
"19979",2017-10-11,"meddr",6345
"19980",2017-10-11,"media",8343
"19981",2017-10-11,"medinfo",13025
"19982",2017-10-11,"mednurse",47727
"19983",2017-10-11,"medtech",34839
"19984",2017-10-11,"military",393
"19985",2017-10-11,"mining",362
"19986",2017-10-11,"personal",4275
"19987",2017-10-11,"pharmacy",7776
"19988",2017-10-11,"project",13312
"19989",2017-10-11,"protective",15732
"19990",2017-10-11,"realestate",6908
"19991",2017-10-11,"retail",68524
"19992",2017-10-11,"sales",66505
"19993",2017-10-11,"sanitation",25146
"19994",2017-10-11,"science",11150
"19995",2017-10-11,"service",35696
"19996",2017-10-11,"socialscience",1183
"19997",2017-10-11,"sports",3469
"19998",2017-10-11,"tech",250
"19999",2017-10-11,"techhelp",11195
"20000",2017-10-11,"techinfo",20260
"20001",2017-10-11,"techsoftware",28327
"20002",2017-10-11,"therapy",10621
"20003",2017-10-11,"transport",6800
"20004",2017-10-11,"uncategorized",30718
"20005",2017-10-11,"veterinary",4770
"20006",2017-10-11,"warehouse",48994
"20007",2017-10-11,NA,60282
"20008",2017-10-12,"accounting",28482
"20009",2017-10-12,"admin",99518
"20010",2017-10-12,"agriculture",651
"20011",2017-10-12,"arch",1865
"20012",2017-10-12,"arts",6000
"20013",2017-10-12,"aviation",1554
"20014",2017-10-12,"care",9798
"20015",2017-10-12,"childcare",18627
"20016",2017-10-12,"construction",15712
"20017",2017-10-12,"customer",58505
"20018",2017-10-12,"driver",36396
"20019",2017-10-12,"education",25300
"20020",2017-10-12,"engchem",455
"20021",2017-10-12,"engcivil",2337
"20022",2017-10-12,"engelectric",2441
"20023",2017-10-12,"engid",6207
"20024",2017-10-12,"engmech",2435
"20025",2017-10-12,"finance",5559
"20026",2017-10-12,"food",45605
"20027",2017-10-12,"hospitality",3472
"20028",2017-10-12,"hr",19442
"20029",2017-10-12,"install",56839
"20030",2017-10-12,"insurance",7231
"20031",2017-10-12,"legal",8753
"20032",2017-10-12,"management",82232
"20033",2017-10-12,"manufacturing",27942
"20034",2017-10-12,"marketing",21583
"20035",2017-10-12,"math",5631
"20036",2017-10-12,"meddental",3822
"20037",2017-10-12,"meddr",5848
"20038",2017-10-12,"media",9657
"20039",2017-10-12,"medinfo",13368
"20040",2017-10-12,"mednurse",46753
"20041",2017-10-12,"medtech",32940
"20042",2017-10-12,"military",375
"20043",2017-10-12,"mining",435
"20044",2017-10-12,"personal",4025
"20045",2017-10-12,"pharmacy",6981
"20046",2017-10-12,"project",14991
"20047",2017-10-12,"protective",16229
"20048",2017-10-12,"realestate",8837
"20049",2017-10-12,"retail",66912
"20050",2017-10-12,"sales",70499
"20051",2017-10-12,"sanitation",25296
"20052",2017-10-12,"science",11244
"20053",2017-10-12,"service",34710
"20054",2017-10-12,"socialscience",1443
"20055",2017-10-12,"sports",3111
"20056",2017-10-12,"tech",212
"20057",2017-10-12,"techhelp",11523
"20058",2017-10-12,"techinfo",19791
"20059",2017-10-12,"techsoftware",28739
"20060",2017-10-12,"therapy",11037
"20061",2017-10-12,"transport",5734
"20062",2017-10-12,"uncategorized",30375
"20063",2017-10-12,"veterinary",4244
"20064",2017-10-12,"warehouse",43907
"20065",2017-10-12,NA,49524
"20066",2017-10-13,"accounting",24486
"20067",2017-10-13,"admin",79995
"20068",2017-10-13,"agriculture",435
"20069",2017-10-13,"arch",1467
"20070",2017-10-13,"arts",5330
"20071",2017-10-13,"aviation",1378
"20072",2017-10-13,"care",7625
"20073",2017-10-13,"childcare",16001
"20074",2017-10-13,"construction",12988
"20075",2017-10-13,"customer",52421
"20076",2017-10-13,"driver",30960
"20077",2017-10-13,"education",22497
"20078",2017-10-13,"engchem",332
"20079",2017-10-13,"engcivil",1745
"20080",2017-10-13,"engelectric",2447
"20081",2017-10-13,"engid",5541
"20082",2017-10-13,"engmech",2206
"20083",2017-10-13,"finance",4419
"20084",2017-10-13,"food",38253
"20085",2017-10-13,"hospitality",2681
"20086",2017-10-13,"hr",16446
"20087",2017-10-13,"install",45525
"20088",2017-10-13,"insurance",5692
"20089",2017-10-13,"legal",7621
"20090",2017-10-13,"management",69599
"20091",2017-10-13,"manufacturing",22985
"20092",2017-10-13,"marketing",14164
"20093",2017-10-13,"math",4274
"20094",2017-10-13,"meddental",3634
"20095",2017-10-13,"meddr",5990
"20096",2017-10-13,"media",8051
"20097",2017-10-13,"medinfo",10721
"20098",2017-10-13,"mednurse",40254
"20099",2017-10-13,"medtech",29536
"20100",2017-10-13,"military",324
"20101",2017-10-13,"mining",335
"20102",2017-10-13,"personal",3246
"20103",2017-10-13,"pharmacy",5451
"20104",2017-10-13,"project",12821
"20105",2017-10-13,"protective",13464
"20106",2017-10-13,"realestate",5823
"20107",2017-10-13,"retail",56837
"20108",2017-10-13,"sales",49640
"20109",2017-10-13,"sanitation",22540
"20110",2017-10-13,"science",9458
"20111",2017-10-13,"service",28877
"20112",2017-10-13,"socialscience",989
"20113",2017-10-13,"sports",2611
"20114",2017-10-13,"tech",241
"20115",2017-10-13,"techhelp",10819
"20116",2017-10-13,"techinfo",17183
"20117",2017-10-13,"techsoftware",25106
"20118",2017-10-13,"therapy",8564
"20119",2017-10-13,"transport",5387
"20120",2017-10-13,"uncategorized",25316
"20121",2017-10-13,"veterinary",3799
"20122",2017-10-13,"warehouse",37228
"20123",2017-10-13,NA,44600
"20124",2017-10-14,"accounting",19252
"20125",2017-10-14,"admin",64357
"20126",2017-10-14,"agriculture",409
"20127",2017-10-14,"arch",1411
"20128",2017-10-14,"arts",4946
"20129",2017-10-14,"aviation",1203
"20130",2017-10-14,"care",6788
"20131",2017-10-14,"childcare",14633
"20132",2017-10-14,"construction",11007
"20133",2017-10-14,"customer",42748
"20134",2017-10-14,"driver",26503
"20135",2017-10-14,"education",19820
"20136",2017-10-14,"engchem",280
"20137",2017-10-14,"engcivil",1665
"20138",2017-10-14,"engelectric",2408
"20139",2017-10-14,"engid",6908
"20140",2017-10-14,"engmech",1766
"20141",2017-10-14,"finance",3977
"20142",2017-10-14,"food",33700
"20143",2017-10-14,"hospitality",2323
"20144",2017-10-14,"hr",13041
"20145",2017-10-14,"install",38971
"20146",2017-10-14,"insurance",4347
"20147",2017-10-14,"legal",5903
"20148",2017-10-14,"management",58357
"20149",2017-10-14,"manufacturing",18530
"20150",2017-10-14,"marketing",12154
"20151",2017-10-14,"math",3963
"20152",2017-10-14,"meddental",3061
"20153",2017-10-14,"meddr",4484
"20154",2017-10-14,"media",7090
"20155",2017-10-14,"medinfo",8721
"20156",2017-10-14,"mednurse",35378
"20157",2017-10-14,"medtech",25142
"20158",2017-10-14,"military",319
"20159",2017-10-14,"mining",224
"20160",2017-10-14,"personal",3137
"20161",2017-10-14,"pharmacy",5087
"20162",2017-10-14,"project",10449
"20163",2017-10-14,"protective",11790
"20164",2017-10-14,"realestate",4425
"20165",2017-10-14,"retail",49245
"20166",2017-10-14,"sales",40008
"20167",2017-10-14,"sanitation",19410
"20168",2017-10-14,"science",8440
"20169",2017-10-14,"service",25220
"20170",2017-10-14,"socialscience",902
"20171",2017-10-14,"sports",2424
"20172",2017-10-14,"tech",111
"20173",2017-10-14,"techhelp",9030
"20174",2017-10-14,"techinfo",13690
"20175",2017-10-14,"techsoftware",24716
"20176",2017-10-14,"therapy",7508
"20177",2017-10-14,"transport",4628
"20178",2017-10-14,"uncategorized",21052
"20179",2017-10-14,"veterinary",3333
"20180",2017-10-14,"warehouse",29866
"20181",2017-10-14,NA,40266
"20182",2017-10-15,"accounting",19891
"20183",2017-10-15,"admin",68820
"20184",2017-10-15,"agriculture",465
"20185",2017-10-15,"arch",1271
"20186",2017-10-15,"arts",4871
"20187",2017-10-15,"aviation",1241
"20188",2017-10-15,"care",7244
"20189",2017-10-15,"childcare",16479
"20190",2017-10-15,"construction",12021
"20191",2017-10-15,"customer",47025
"20192",2017-10-15,"driver",29998
"20193",2017-10-15,"education",21193
"20194",2017-10-15,"engchem",298
"20195",2017-10-15,"engcivil",1486
"20196",2017-10-15,"engelectric",2338
"20197",2017-10-15,"engid",5097
"20198",2017-10-15,"engmech",1904
"20199",2017-10-15,"finance",3984
"20200",2017-10-15,"food",35981
"20201",2017-10-15,"hospitality",2592
"20202",2017-10-15,"hr",14447
"20203",2017-10-15,"install",42973
"20204",2017-10-15,"insurance",4269
"20205",2017-10-15,"legal",6387
"20206",2017-10-15,"management",63994
"20207",2017-10-15,"manufacturing",21583
"20208",2017-10-15,"marketing",13289
"20209",2017-10-15,"math",4071
"20210",2017-10-15,"meddental",3204
"20211",2017-10-15,"meddr",4909
"20212",2017-10-15,"media",6869
"20213",2017-10-15,"medinfo",9672
"20214",2017-10-15,"mednurse",37662
"20215",2017-10-15,"medtech",27866
"20216",2017-10-15,"military",435
"20217",2017-10-15,"mining",197
"20218",2017-10-15,"personal",3078
"20219",2017-10-15,"pharmacy",5285
"20220",2017-10-15,"project",10388
"20221",2017-10-15,"protective",12454
"20222",2017-10-15,"realestate",5172
"20223",2017-10-15,"retail",52672
"20224",2017-10-15,"sales",44227
"20225",2017-10-15,"sanitation",21189
"20226",2017-10-15,"science",8875
"20227",2017-10-15,"service",27500
"20228",2017-10-15,"socialscience",821
"20229",2017-10-15,"sports",2511
"20230",2017-10-15,"tech",117
"20231",2017-10-15,"techhelp",8364
"20232",2017-10-15,"techinfo",13827
"20233",2017-10-15,"techsoftware",20834
"20234",2017-10-15,"therapy",8676
"20235",2017-10-15,"transport",4697
"20236",2017-10-15,"uncategorized",23037
"20237",2017-10-15,"veterinary",3935
"20238",2017-10-15,"warehouse",33639
"20239",2017-10-15,NA,42477
"20240",2017-10-16,"accounting",28911
"20241",2017-10-16,"admin",102761
"20242",2017-10-16,"agriculture",438
"20243",2017-10-16,"arch",2050
"20244",2017-10-16,"arts",5530
"20245",2017-10-16,"aviation",1380
"20246",2017-10-16,"care",10006
"20247",2017-10-16,"childcare",20282
"20248",2017-10-16,"construction",17539
"20249",2017-10-16,"customer",69812
"20250",2017-10-16,"driver",39117
"20251",2017-10-16,"education",25549
"20252",2017-10-16,"engchem",356
"20253",2017-10-16,"engcivil",2028
"20254",2017-10-16,"engelectric",3193
"20255",2017-10-16,"engid",7725
"20256",2017-10-16,"engmech",2482
"20257",2017-10-16,"finance",5767
"20258",2017-10-16,"food",46478
"20259",2017-10-16,"hospitality",3374
"20260",2017-10-16,"hr",20960
"20261",2017-10-16,"install",55884
"20262",2017-10-16,"insurance",6082
"20263",2017-10-16,"legal",9576
"20264",2017-10-16,"management",82560
"20265",2017-10-16,"manufacturing",28770
"20266",2017-10-16,"marketing",19381
"20267",2017-10-16,"math",5672
"20268",2017-10-16,"meddental",4082
"20269",2017-10-16,"meddr",6062
"20270",2017-10-16,"media",8712
"20271",2017-10-16,"medinfo",13346
"20272",2017-10-16,"mednurse",45889
"20273",2017-10-16,"medtech",34633
"20274",2017-10-16,"military",525
"20275",2017-10-16,"mining",362
"20276",2017-10-16,"personal",4077
"20277",2017-10-16,"pharmacy",7584
"20278",2017-10-16,"project",14209
"20279",2017-10-16,"protective",17607
"20280",2017-10-16,"realestate",7047
"20281",2017-10-16,"retail",69037
"20282",2017-10-16,"sales",60468
"20283",2017-10-16,"sanitation",27658
"20284",2017-10-16,"science",11805
"20285",2017-10-16,"service",33940
"20286",2017-10-16,"socialscience",1041
"20287",2017-10-16,"sports",3655
"20288",2017-10-16,"tech",155
"20289",2017-10-16,"techhelp",11920
"20290",2017-10-16,"techinfo",19169
"20291",2017-10-16,"techsoftware",29248
"20292",2017-10-16,"therapy",10456
"20293",2017-10-16,"transport",6645
"20294",2017-10-16,"uncategorized",30252
"20295",2017-10-16,"veterinary",4812
"20296",2017-10-16,"warehouse",43945
"20297",2017-10-16,NA,54224
"20298",2017-10-17,"accounting",32399
"20299",2017-10-17,"admin",104778
"20300",2017-10-17,"agriculture",462
"20301",2017-10-17,"arch",1888
"20302",2017-10-17,"arts",5675
"20303",2017-10-17,"aviation",1524
"20304",2017-10-17,"care",9762
"20305",2017-10-17,"childcare",19877
"20306",2017-10-17,"construction",15808
"20307",2017-10-17,"customer",63117
"20308",2017-10-17,"driver",40645
"20309",2017-10-17,"education",25183
"20310",2017-10-17,"engchem",627
"20311",2017-10-17,"engcivil",2378
"20312",2017-10-17,"engelectric",3107
"20313",2017-10-17,"engid",7589
"20314",2017-10-17,"engmech",2508
"20315",2017-10-17,"finance",5973
"20316",2017-10-17,"food",48339
"20317",2017-10-17,"hospitality",2995
"20318",2017-10-17,"hr",22806
"20319",2017-10-17,"install",55047
"20320",2017-10-17,"insurance",5576
"20321",2017-10-17,"legal",9926
"20322",2017-10-17,"management",83176
"20323",2017-10-17,"manufacturing",27254
"20324",2017-10-17,"marketing",19362
"20325",2017-10-17,"math",5661
"20326",2017-10-17,"meddental",4042
"20327",2017-10-17,"meddr",6185
"20328",2017-10-17,"media",7333
"20329",2017-10-17,"medinfo",12295
"20330",2017-10-17,"mednurse",46291
"20331",2017-10-17,"medtech",34593
"20332",2017-10-17,"military",335
"20333",2017-10-17,"mining",216
"20334",2017-10-17,"personal",3829
"20335",2017-10-17,"pharmacy",7654
"20336",2017-10-17,"project",13890
"20337",2017-10-17,"protective",16012
"20338",2017-10-17,"realestate",6986
"20339",2017-10-17,"retail",71597
"20340",2017-10-17,"sales",56847
"20341",2017-10-17,"sanitation",26195
"20342",2017-10-17,"science",10725
"20343",2017-10-17,"service",35679
"20344",2017-10-17,"socialscience",1211
"20345",2017-10-17,"sports",3395
"20346",2017-10-17,"tech",161
"20347",2017-10-17,"techhelp",11849
"20348",2017-10-17,"techinfo",18378
"20349",2017-10-17,"techsoftware",28578
"20350",2017-10-17,"therapy",10803
"20351",2017-10-17,"transport",6955
"20352",2017-10-17,"uncategorized",31220
"20353",2017-10-17,"veterinary",4455
"20354",2017-10-17,"warehouse",46258
"20355",2017-10-17,NA,51115
"20356",2017-10-18,"accounting",30292
"20357",2017-10-18,"admin",101699
"20358",2017-10-18,"agriculture",393
"20359",2017-10-18,"arch",2182
"20360",2017-10-18,"arts",5752
"20361",2017-10-18,"aviation",1361
"20362",2017-10-18,"care",9291
"20363",2017-10-18,"childcare",18458
"20364",2017-10-18,"construction",17990
"20365",2017-10-18,"customer",65949
"20366",2017-10-18,"driver",40112
"20367",2017-10-18,"education",28713
"20368",2017-10-18,"engchem",745
"20369",2017-10-18,"engcivil",1964
"20370",2017-10-18,"engelectric",3613
"20371",2017-10-18,"engid",7349
"20372",2017-10-18,"engmech",2284
"20373",2017-10-18,"finance",6027
"20374",2017-10-18,"food",47027
"20375",2017-10-18,"hospitality",2761
"20376",2017-10-18,"hr",21749
"20377",2017-10-18,"install",54685
"20378",2017-10-18,"insurance",5904
"20379",2017-10-18,"legal",9770
"20380",2017-10-18,"management",84056
"20381",2017-10-18,"manufacturing",26622
"20382",2017-10-18,"marketing",18943
"20383",2017-10-18,"math",5169
"20384",2017-10-18,"meddental",4105
"20385",2017-10-18,"meddr",5743
"20386",2017-10-18,"media",6917
"20387",2017-10-18,"medinfo",13286
"20388",2017-10-18,"mednurse",46390
"20389",2017-10-18,"medtech",34618
"20390",2017-10-18,"military",382
"20391",2017-10-18,"mining",355
"20392",2017-10-18,"personal",3726
"20393",2017-10-18,"pharmacy",7349
"20394",2017-10-18,"project",13405
"20395",2017-10-18,"protective",15767
"20396",2017-10-18,"realestate",6754
"20397",2017-10-18,"retail",68386
"20398",2017-10-18,"sales",55044
"20399",2017-10-18,"sanitation",27193
"20400",2017-10-18,"science",10029
"20401",2017-10-18,"service",35728
"20402",2017-10-18,"socialscience",1272
"20403",2017-10-18,"sports",3482
"20404",2017-10-18,"tech",150
"20405",2017-10-18,"techhelp",12961
"20406",2017-10-18,"techinfo",19091
"20407",2017-10-18,"techsoftware",26938
"20408",2017-10-18,"therapy",10628
"20409",2017-10-18,"transport",6129
"20410",2017-10-18,"uncategorized",32214
"20411",2017-10-18,"veterinary",4754
"20412",2017-10-18,"warehouse",50264
"20413",2017-10-18,NA,52023
"20414",2017-10-19,"accounting",30588
"20415",2017-10-19,"admin",90523
"20416",2017-10-19,"agriculture",414
"20417",2017-10-19,"arch",2023
"20418",2017-10-19,"arts",5500
"20419",2017-10-19,"aviation",1334
"20420",2017-10-19,"care",8664
"20421",2017-10-19,"childcare",17278
"20422",2017-10-19,"construction",16273
"20423",2017-10-19,"customer",66144
"20424",2017-10-19,"driver",38153
"20425",2017-10-19,"education",28015
"20426",2017-10-19,"engchem",543
"20427",2017-10-19,"engcivil",1939
"20428",2017-10-19,"engelectric",3128
"20429",2017-10-19,"engid",6717
"20430",2017-10-19,"engmech",2194
"20431",2017-10-19,"finance",6011
"20432",2017-10-19,"food",46417
"20433",2017-10-19,"hospitality",2740
"20434",2017-10-19,"hr",22497
"20435",2017-10-19,"install",55217
"20436",2017-10-19,"insurance",5316
"20437",2017-10-19,"legal",9294
"20438",2017-10-19,"management",80975
"20439",2017-10-19,"manufacturing",26327
"20440",2017-10-19,"marketing",17638
"20441",2017-10-19,"math",5290
"20442",2017-10-19,"meddental",3883
"20443",2017-10-19,"meddr",6582
"20444",2017-10-19,"media",7264
"20445",2017-10-19,"medinfo",14654
"20446",2017-10-19,"mednurse",47583
"20447",2017-10-19,"medtech",36534
"20448",2017-10-19,"military",515
"20449",2017-10-19,"mining",673
"20450",2017-10-19,"personal",4120
"20451",2017-10-19,"pharmacy",6890
"20452",2017-10-19,"project",12561
"20453",2017-10-19,"protective",14990
"20454",2017-10-19,"realestate",6410
"20455",2017-10-19,"retail",68291
"20456",2017-10-19,"sales",53296
"20457",2017-10-19,"sanitation",25363
"20458",2017-10-19,"science",9416
"20459",2017-10-19,"service",33259
"20460",2017-10-19,"socialscience",1482
"20461",2017-10-19,"sports",3394
"20462",2017-10-19,"tech",158
"20463",2017-10-19,"techhelp",12587
"20464",2017-10-19,"techinfo",18001
"20465",2017-10-19,"techsoftware",27042
"20466",2017-10-19,"therapy",10620
"20467",2017-10-19,"transport",6273
"20468",2017-10-19,"uncategorized",30781
"20469",2017-10-19,"veterinary",4469
"20470",2017-10-19,"warehouse",46645
"20471",2017-10-19,NA,49462
"20472",2017-10-20,"accounting",24332
"20473",2017-10-20,"admin",77973
"20474",2017-10-20,"agriculture",337
"20475",2017-10-20,"arch",1653
"20476",2017-10-20,"arts",5339
"20477",2017-10-20,"aviation",1152
"20478",2017-10-20,"care",7788
"20479",2017-10-20,"childcare",15358
"20480",2017-10-20,"construction",13735
"20481",2017-10-20,"customer",54458
"20482",2017-10-20,"driver",32900
"20483",2017-10-20,"education",25008
"20484",2017-10-20,"engchem",470
"20485",2017-10-20,"engcivil",1853
"20486",2017-10-20,"engelectric",2546
"20487",2017-10-20,"engid",5604
"20488",2017-10-20,"engmech",2126
"20489",2017-10-20,"finance",4629
"20490",2017-10-20,"food",38309
"20491",2017-10-20,"hospitality",2396
"20492",2017-10-20,"hr",19627
"20493",2017-10-20,"install",47510
"20494",2017-10-20,"insurance",4397
"20495",2017-10-20,"legal",7835
"20496",2017-10-20,"management",67931
"20497",2017-10-20,"manufacturing",24686
"20498",2017-10-20,"marketing",13945
"20499",2017-10-20,"math",5097
"20500",2017-10-20,"meddental",3452
"20501",2017-10-20,"meddr",5516
"20502",2017-10-20,"media",6318
"20503",2017-10-20,"medinfo",15030
